Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,LoanAmount,LoanDuration,MonthlyDebtPayments,CreditCardUtilizationRate,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalLiabilities,JobTenure,NetWorth,LoanToIncomeRatio,SavingsToLoanRatio
27,61201,536,0,0,66506,36,2064,0.12,0.405,1,3,0,33,3,37200,1928,94596,6,77214,1.086663834515212,0.5593396183860345
58,54182,558,0,3,67195,60,1395,0.303,0.309,1,1,0,13,23,24424,421,57710,18,237809,1.240149124264068,0.3634740163104947
31,79217,795,0,0,56862,36,3563,0.431,0.54,1,1,0,29,9,67258,18119,102918,13,49929,0.7177914110429447,1.1828078012064085
74,28668,525,0,1,9922,36,1236,0.459,0.517,0,4,0,40,22,21288,7326,12093,14,148633,0.3460881091073982,2.145318955960899
32,78090,682,1,1,61639,24,3369,0.235,0.518,0,0,0,13,6,19003,9773,88421,7,-20539,0.7893227132448042,0.3082900713822193
74,37886,492,2,1,49573,12,562,0.046,0.178,0,4,0,14,41,7987,2349,60585,9,113439,1.3084435294428167,0.1611126800338887
56,22683,660,0,4,24177,84,833,0.31,0.441,0,3,0,41,15,5565,2684,35257,4,-5691,1.0658173161699878,0.2301679212507238
70,53399,546,0,2,68389,36,786,0.483,0.177,0,0,0,1,20,42280,7385,108653,24,69782,1.280692883895131,0.6182190378710338
51,53370,715,1,1,39505,24,1407,0.173,0.316,0,0,0,22,20,7513,6561,75243,11,85324,0.7401959865844747,0.1901736445096947
30,69890,671,1,4,32772,48,2682,0.403,0.46,0,3,0,1,6,60411,1085,43131,9,212258,0.4689015753101258,1.843316144387148
54,39999,758,1,2,35570,48,515,0.446,0.154,0,1,0,25,20,28484,3008,48718,15,49766,0.88925,0.8007646678474037
41,45211,850,0,4,6303,48,1073,0.397,0.285,0,3,0,24,10,32356,10753,9415,18,239382,0.1394098911793329,5.13261421319797
49,70176,757,2,1,27049,12,907,0.404,0.155,0,1,0,34,27,18663,12623,20341,7,220592,0.3854396739672542,0.6899445471349354
38,26245,755,0,4,13051,12,546,0.218,0.25,0,3,0,31,18,21010,310,6590,16,93141,0.4972567248342605,1.60971498620901
47,180024,636,0,0,288372,84,3487,0.303,0.232,0,1,1,19,12,82025,43744,486633,4,-210493,1.6018441883071797,0.2844406376463816
69,41575,629,2,0,32762,36,256,0.511,0.074,0,1,0,21,23,28080,328,62644,14,124278,0.7880026938618434,0.8570643713945609
50,44841,719,0,1,22322,120,1021,0.173,0.273,0,3,0,27,18,34280,3320,35946,3,218098,0.4977922483386111,1.5356358912332573
22,35435,640,1,3,32007,84,615,0.144,0.208,1,2,0,19,1,24465,3097,53975,0,121101,0.9032339993227226,0.7643401649587603
22,45321,657,0,1,40086,36,264,0.12,0.07,0,3,0,19,1,631,9298,52216,0,4474,0.8844711177794449,0.0157407638386509
70,70870,734,2,3,75917,84,3223,0.096,0.546,0,1,0,32,32,6820,5272,60827,2,100947,1.0711997855258144,0.0898337680128559
47,115955,574,0,1,88744,24,1258,0.281,0.13,0,2,0,22,19,83089,24130,152351,12,396680,0.7653247783642071,0.9362668319341936
24,98245,679,0,0,201224,36,3926,0.195,0.48,0,2,0,48,4,8075,4799,293462,6,177345,2.0481648107811004,0.0401292085973412
74,31896,723,0,1,12540,72,410,0.07,0.154,1,3,0,23,36,7106,6675,19510,12,21923,0.3931404207292222,0.566621481540547
39,30182,470,0,1,20370,36,217,0.47,0.086,0,0,1,20,11,2859,353,10627,17,83682,0.6748832124043336,0.140346571105984
20,16041,660,0,3,2231,24,121,0.344,0.091,0,0,0,1,1,2174,484,4117,0,6686,0.1390724348584964,0.9740143369175628
29,28245,830,0,2,61537,72,805,0.234,0.342,0,2,0,10,7,1968,6065,71869,8,-49201,2.1786093606174326,0.0319802398517988
21,52726,595,0,4,7965,24,407,0.23,0.093,0,1,0,24,2,35097,2659,14599,0,55813,0.1510611261782388,4.405849861913131
20,40251,813,0,4,75525,120,606,0.268,0.181,0,1,0,8,1,7077,7895,150365,0,-89819,1.876304283016993,0.0937028308132298
22,53364,599,0,1,14399,24,1583,0.151,0.356,0,3,0,23,2,44910,3766,22541,4,188864,0.2698210437552703,3.11875
37,54278,737,0,0,9796,12,1992,0.49,0.44,0,1,0,28,18,288,143,6130,14,118170,0.1804749534810884,0.0293967541084005
44,75566,533,0,0,8025,84,2595,0.23,0.412,0,0,0,9,25,60624,9955,13882,1,273706,0.1061971495494064,7.5534512833291805
24,70290,677,0,0,22553,12,944,0.146,0.161,0,2,0,16,4,51504,323,37491,3,255793,0.3208518871548277,2.283586060122373
54,40880,755,0,1,27278,48,1179,0.702,0.346,0,2,1,32,25,36439,7076,41358,24,89798,0.6672537364545877,1.3357894350965944
70,24690,646,0,2,21776,60,736,0.527,0.358,0,3,0,23,21,11027,4801,40554,16,82384,0.8819407881414281,0.5063599210175873
46,56582,686,0,3,108706,120,1463,0.139,0.31,0,1,0,7,24,39645,13649,119602,21,85197,1.9211777388968416,0.3646959257453522
51,53443,695,0,2,39419,36,717,0.187,0.161,0,2,0,3,30,40036,1612,52673,15,145252,0.7375757802559688,1.0156265854895992
55,30247,775,1,4,65900,24,163,0.049,0.065,0,3,0,24,32,24704,5260,76791,21,73055,2.178656440095213,0.3748653282954735
62,33009,637,0,1,38460,24,335,0.572,0.122,0,0,1,13,13,4271,5884,65384,11,104120,1.1651014843986671,0.1110475546657653
35,54843,564,2,3,8133,72,1648,0.217,0.361,0,0,1,27,6,44809,12479,4814,0,169415,0.1482933411129749,5.50885173346447
44,30261,727,0,4,22408,12,402,0.529,0.159,0,1,0,15,14,8658,4662,39259,4,28640,0.7404665917652502,0.3863626221607389
54,64463,791,0,3,48660,24,1861,0.685,0.346,0,0,0,20,23,35464,15277,80006,23,217748,0.7548399106478034,0.7287971887137543
38,28096,759,1,1,40686,72,1278,0.271,0.546,0,0,0,0,12,11363,45,33190,2,-2790,1.4480549524860304,0.2792783935900902
52,40138,523,0,4,26521,36,735,0.25,0.22,0,2,1,42,12,19244,6013,43175,11,179809,0.6607289668402302,0.7255863057084685
40,48745,628,0,0,92259,24,1980,0.224,0.487,0,2,0,18,9,5216,10414,169721,18,-70739,1.892647601854511,0.056535876869716
54,133390,601,2,4,160504,12,2214,0.22,0.199,0,0,0,35,29,1086,37758,309106,24,54807,1.2032595902272267,0.0067661443568736
44,62755,484,0,3,99723,84,1259,0.292,0.241,0,1,0,13,11,8444,8242,128185,7,17827,1.589059213461661,0.0846736994103726
57,45548,586,0,1,26748,36,273,0.11,0.072,0,1,0,41,33,16564,3754,19817,2,64210,0.5872357241651848,0.6192381023589667
28,120537,545,2,1,110944,24,5398,0.11,0.537,0,2,0,40,8,13943,10389,200536,7,264696,0.9204068426554282,0.1256748839515075
35,22231,479,0,3,7420,72,281,0.593,0.152,1,1,0,37,14,7150,2414,3984,4,58042,0.3337531486146096,0.9634820105107128
66,98516,680,1,1,73966,72,2486,0.176,0.303,0,0,0,20,34,25472,28129,137194,8,209247,0.7507942791599419,0.3443697865264239
23,95927,681,0,4,81717,36,1441,0.129,0.18,0,1,0,15,1,3712,23270,72295,0,246468,0.8518576432324243,0.045424508676179
62,16135,810,0,1,28372,72,493,0.199,0.367,0,4,0,38,41,6354,4158,15869,3,54754,1.7583044124938028,0.2239453001092588
58,33209,740,0,1,54815,84,1298,0.174,0.469,0,3,0,48,29,25683,7736,57264,15,132905,1.6505570611261668,0.4685310858143607
33,61692,720,1,0,47869,72,1878,0.429,0.365,0,0,0,28,6,24608,7336,16249,11,141621,0.775922714084256,0.514058909546689
20,48442,675,2,4,34854,36,1301,0.355,0.322,0,3,0,22,1,13117,9082,11170,0,79917,0.7194847552794005,0.3763305121216468
73,58363,674,2,0,126049,48,2042,0.326,0.42,0,0,0,44,28,16899,16426,212074,5,80175,2.1597046124323214,0.1340658468861562
52,52859,819,1,1,55864,84,1861,0.117,0.422,0,1,0,38,27,43036,6036,17247,24,188757,1.056829360575104,0.7703571108923297
46,66140,705,2,3,57313,48,387,0.241,0.07,0,0,0,37,9,3575,16284,101627,10,172370,0.8665275698885714,0.0623756848239522
37,59547,760,0,3,83219,36,1235,0.482,0.249,0,1,0,20,8,35670,15512,155265,11,8780,1.39751125142742,0.4286229271809661
57,65097,423,1,3,66329,120,2155,0.402,0.397,0,3,0,15,20,884,4097,45301,12,250018,1.018909951150573,0.0133273028795416
23,20157,642,2,3,29842,60,177,0.092,0.105,1,3,0,28,2,4155,4720,20294,2,19934,1.4804048020636968,0.1392286298294407
29,37230,686,0,4,78944,24,1565,0.26,0.504,0,1,0,5,7,27301,4126,87870,5,63661,2.120383551341624,0.3458230413579074
73,26822,671,1,3,7293,60,901,0.126,0.403,0,1,1,23,30,11405,126,9749,8,115157,0.2718935242142937,1.5636139292569236
73,116900,678,0,1,241153,120,3171,0.269,0.326,0,3,0,46,46,60479,11708,273109,21,133699,2.0628822679019,0.2507899516491536
31,60691,768,0,1,104957,48,2159,0.509,0.427,0,0,0,47,5,29961,18001,56550,3,265470,1.7293382982930203,0.2854570399588407
60,65863,626,2,1,142807,24,514,0.437,0.094,0,2,0,3,22,52684,542,221873,9,-89628,2.1682102514271837,0.3689149067279144
65,70729,526,0,1,106701,72,3110,0.18,0.528,0,0,0,46,36,2782,2906,93059,24,130689,1.5085677930156935,0.0260726134467957
39,75531,619,0,0,110388,12,1029,0.291,0.163,0,2,1,25,15,13649,19982,168887,9,27340,1.4614732828470052,0.1236445660346592
24,110227,694,0,4,162067,120,4169,0.267,0.454,0,3,0,21,3,29492,28162,83049,5,351792,1.4702888558261058,0.1819729989880791
45,74877,584,0,4,128614,60,1583,0.478,0.254,0,1,0,24,20,35373,1325,233465,14,-45829,1.7176473730601778,0.2750301286786145
61,43213,485,0,3,83279,24,1444,0.491,0.401,0,1,0,26,24,15455,2996,110032,22,48562,1.9271300967279124,0.1855787704130643
73,67193,669,0,1,84869,72,1137,0.283,0.203,1,1,0,38,52,7926,11921,54437,20,66799,1.2630443194332828,0.0933898904206433
63,58562,850,0,0,85210,12,1288,0.135,0.264,0,2,0,36,22,12405,9046,113260,7,88106,1.4550142581493437,0.145579796035723
42,44618,628,0,3,10340,84,1018,0.439,0.274,0,3,0,4,19,2534,2531,9168,17,111735,0.2317398417714426,0.2450439996131902
72,45284,726,1,3,34526,24,774,0.143,0.205,0,3,0,15,34,37242,6124,58085,23,105682,0.7624158109749365,1.0786341124337475
50,71771,676,0,0,83856,24,646,0.274,0.108,0,1,0,45,31,52397,2945,52701,6,345150,1.1683664938973417,0.6248375210179233
60,74370,619,0,4,42767,24,3316,0.764,0.535,0,1,0,47,13,7297,9103,30615,22,177255,0.5750494144222883,0.1706182192293303
65,70637,705,0,2,145380,84,872,0.189,0.148,0,2,0,46,32,55618,5915,248589,4,77523,2.058099040176676,0.3825671855331852
53,41178,582,0,1,14831,24,482,0.442,0.14,0,0,0,23,30,5935,9805,6669,17,72607,0.3601593044998664,0.4001483279395901
22,43046,705,0,3,15301,60,1488,0.234,0.415,0,3,0,33,1,7806,7143,28688,0,187209,0.3554486956117731,0.5101293948503464
61,39834,591,0,1,41035,84,748,0.134,0.225,1,2,0,18,34,14170,8102,47993,8,55405,1.0301242625831557,0.3453065600935763
65,65157,681,2,1,119538,24,1036,0.237,0.191,0,4,0,43,40,8202,12466,178592,8,146145,1.8345866969520244,0.0686135905436719
25,59157,605,2,0,48226,84,1261,0.537,0.256,0,4,0,23,3,6607,1561,86605,2,-30141,0.8152067345075898,0.1369979472079955
37,49008,739,1,1,69967,84,1419,0.238,0.347,0,3,1,25,11,13695,2363,70929,11,141411,1.427635740374217,0.1957323347816144
40,237929,548,0,4,439800,60,4307,0.206,0.217,0,2,0,5,21,156887,32538,418992,17,790058,1.8484428193166056,0.3567226995845848
38,52814,590,0,1,57585,24,354,0.388,0.08,0,0,0,30,12,23274,993,98399,8,172766,1.0903152513490486,0.4041607335116174
47,179596,650,0,4,62712,48,1192,0.342,0.08,0,1,0,24,22,57320,22289,60775,23,277592,0.349181779205666,0.9140050707189896
63,40330,530,0,1,17529,72,1669,0.169,0.497,0,1,0,14,39,12522,9728,15707,16,201323,0.4346284495797277,0.7143183114660582
41,32672,665,1,1,43204,36,615,0.522,0.226,0,4,0,33,14,24527,1178,40912,18,45443,1.3223150613656536,0.5676889248929522
59,72410,556,2,1,135005,24,1194,0.425,0.198,0,2,0,39,25,18958,10870,120922,9,-54233,1.8644266755051029,0.1404233885901367
22,41400,658,0,1,5772,120,320,0.482,0.093,0,3,0,47,2,11626,9221,6623,0,212894,0.1394169222965628,2.0138576130261563
33,88930,628,0,1,181163,84,1143,0.538,0.154,0,0,0,23,10,45223,24690,140609,15,151410,2.037118665032441,0.2496246494888609
40,125240,642,0,2,271865,12,2827,0.205,0.271,0,0,1,39,8,13686,31658,405591,2,43688,2.1707348232607533,0.0503409768047494
61,36441,657,0,0,52457,48,532,0.256,0.175,1,1,0,42,18,11606,10508,98829,10,75585,1.4394654519510457,0.2212436615959434
74,106958,656,1,1,168285,72,4667,0.154,0.524,0,3,0,13,36,45851,28160,57116,20,362356,1.5733598855636273,0.272458790392546
34,151927,689,0,3,82903,12,3092,0.3,0.244,0,1,0,29,12,30463,12291,116215,0,145907,0.5456729503449003,0.3674490977516163
47,26134,721,0,0,56365,24,485,0.124,0.223,0,3,0,31,10,10224,3300,26182,21,86718,2.1566864358140423,0.1813859418798566
68,67757,688,0,3,38409,84,1291,0.251,0.229,0,1,0,1,20,30749,12964,67021,2,17779,0.5668555742495351,0.800546732621713
24,48969,549,2,3,74340,12,1717,0.145,0.421,0,1,0,47,5,5517,5054,50168,6,44280,1.5180722891566265,0.0742120767813185
49,39877,606,0,1,48708,60,368,0.217,0.111,0,0,0,36,12,6762,2730,38909,17,92301,1.2214253473092933,0.1388244472274117
66,53256,713,0,1,42742,36,1684,0.557,0.379,0,1,0,11,45,23945,5799,33140,0,178156,0.8025611656683629,0.5602086891420818
42,46398,678,0,3,80897,36,777,0.076,0.201,0,1,0,41,20,38143,12994,94760,7,118611,1.7435074031767923,0.471494968973275
32,45700,765,1,1,92208,72,1935,0.536,0.508,0,0,0,32,12,36026,13689,113309,9,112180,2.0176363755716507,0.3906993894305328
40,72856,647,0,4,68633,84,2170,0.438,0.357,0,1,1,35,21,54273,10777,84158,10,197948,0.9420234157321876,0.7907596817903663
32,43156,538,0,4,49353,60,1237,0.282,0.344,0,1,0,39,6,20599,6400,88726,1,150403,1.1435688300855018,0.417372452080885
50,44557,581,0,1,64487,72,276,0.211,0.074,0,3,0,12,30,25591,4069,102764,14,-6097,1.4472597513353382,0.3968335194144647
58,33984,757,0,3,30236,48,1448,0.045,0.511,0,1,0,14,30,29715,6963,21886,23,62873,0.8896866264528468,0.9827363825776366
59,65635,571,0,0,19753,120,1365,0.316,0.25,0,4,0,48,24,28557,9558,30683,13,50407,0.3009476506795051,1.4456312645540144
58,87151,595,1,3,62715,72,699,0.539,0.096,0,2,0,47,24,20192,10595,102800,1,76001,0.7196048283458785,0.3219593086293769
71,35400,620,2,0,57607,48,372,0.093,0.126,1,1,1,26,19,3736,10598,105127,3,-2791,1.627270416089941,0.0648521038744618
44,60829,515,2,1,10444,72,2278,0.135,0.449,0,0,0,20,23,86,9614,10307,17,115626,0.1716915995397008,0.0082336045955002
43,102434,612,0,1,101337,120,3270,0.531,0.383,1,4,0,31,24,57316,15301,158274,5,414804,0.9892810074681504,0.5655923740354063
62,44849,648,0,3,13831,84,1270,0.292,0.34,0,2,0,41,18,12948,12533,8289,19,49727,0.3083835005574136,0.9360902255639098
37,22828,780,0,1,23930,12,870,0.471,0.457,0,1,0,24,9,10282,5159,25946,7,23062,1.0482281308861536,0.4296519159249509
58,149842,652,0,3,267744,36,3035,0.195,0.243,0,4,0,42,24,92178,38397,354973,16,91605,1.786830215625688,0.344275336607593
23,84395,788,1,0,106520,72,1409,0.129,0.2,0,2,0,22,2,61425,11760,128394,1,62708,1.2621451253613916,0.576646858365956
75,30251,579,0,1,6937,84,740,0.235,0.294,0,3,0,31,23,9491,1594,9121,8,84250,0.2293071532460663,1.367973479388873
43,81750,632,0,1,138348,48,2268,0.413,0.333,0,0,0,0,18,11576,11145,79412,15,87944,1.692309574194811,0.0836724515536794
41,77248,680,1,0,73977,36,2981,0.376,0.463,0,1,0,34,12,12015,5852,64239,18,221901,0.957643464640319,0.1624131498553624
28,39339,732,0,0,40720,60,1027,0.366,0.313,0,0,0,12,5,15918,7052,30563,1,147109,1.0350788002033553,0.390903956189681
40,43179,789,0,0,83816,84,881,0.252,0.245,0,0,0,48,8,10302,1721,160888,17,-111018,1.9410838351088464,0.1229106267225026
28,65332,598,0,4,83487,60,285,0.301,0.052,0,0,0,31,3,39622,9832,84565,5,201471,1.2778687646365543,0.4745831736297431
30,75944,629,0,0,77670,36,2961,0.116,0.468,0,1,0,18,7,54341,14244,131978,10,136310,1.0227138060438474,0.6996304927192903
33,37990,711,0,0,8972,60,1299,0.125,0.41,0,1,0,40,13,14312,3514,10041,13,171331,0.236161196072754,1.5950072439540846
21,44682,604,0,0,5011,120,2036,0.371,0.547,0,3,0,46,0,26567,1395,6867,0,212501,0.1121455587136047,5.300678371907422
43,78750,690,0,1,133317,48,393,0.159,0.06,0,3,0,40,14,19363,9723,262451,7,2861,1.6928927886630012,0.1452392025082884
30,97870,643,0,3,45609,72,3422,0.108,0.42,0,1,0,34,5,57735,21696,28939,8,120182,0.4660113823298015,1.2658408243806183
57,27550,726,1,0,33953,48,657,0.125,0.286,0,2,0,23,30,10687,7323,30014,10,40864,1.2323690610141194,0.3147493667903634
72,75748,625,0,1,67241,84,1882,0.274,0.298,0,0,0,41,17,12976,21905,68143,21,270734,0.8876816855668062,0.192974628952143
27,81334,685,0,1,46182,12,2662,0.116,0.393,0,1,0,36,2,3595,13428,87960,3,307975,0.5677998401672096,0.0778424961565944
68,164282,673,2,3,83421,120,6095,0.081,0.445,0,1,0,47,43,30191,3955,61260,20,484985,0.5077883895473055,0.361906931025389
18,78298,707,0,1,143894,120,3297,0.573,0.505,0,1,0,4,0,22321,19194,272188,0,-52638,1.8377501628373287,0.1551200528162896
27,47183,608,0,0,7014,24,1109,0.477,0.282,0,0,0,10,8,12515,9833,12812,8,173551,0.1486520854526958,1.7840342124019957
24,42275,802,1,3,14404,120,1233,0.142,0.35,0,2,0,16,3,16432,1246,15917,1,77440,0.3407134071340713,1.1407150295036446
45,48027,739,1,3,60412,120,1982,0.532,0.495,0,4,0,2,19,28397,13913,37491,13,63746,1.2578495877404847,0.4700478373859931
21,47872,602,0,1,70915,60,1552,0.179,0.389,0,1,0,20,2,10674,10319,50971,1,188579,1.4813151463246506,0.1505161035591403
60,27985,758,0,1,3090,84,216,0.055,0.093,0,0,0,32,22,4709,2304,4390,15,25939,0.1104123490316586,1.5234551924943385
71,70748,604,1,2,117189,84,1765,0.086,0.299,0,1,0,19,25,28036,20678,197842,9,109672,1.6564050375270325,0.2392354296441675
52,78821,840,0,4,140056,84,2131,0.376,0.324,0,1,0,0,27,35795,17452,270230,24,-83304,1.7768643272182894,0.2555745160898777
44,68892,535,0,3,32991,36,2910,0.232,0.507,0,0,1,42,19,24770,579,52530,23,184486,0.4788730349962986,0.7507880698351116
35,56378,685,0,3,99512,120,1832,0.437,0.39,0,1,0,9,8,5526,8651,104666,13,19756,1.7650543642136256,0.0555304332097313
37,54903,691,0,1,89062,12,712,0.691,0.156,0,2,0,10,13,21067,1132,36673,17,91153,1.6221404633542182,0.2365404264397112
20,57733,598,2,4,70874,48,1939,0.586,0.403,0,0,0,25,1,30215,3717,91809,0,3630,1.227595524301105,0.4263139329805996
63,59034,616,0,0,47548,12,1380,0.146,0.281,0,0,1,13,34,16677,11613,41557,10,140322,0.8054205132548489,0.3507329281372899
70,29338,753,0,0,24040,72,779,0.165,0.319,0,1,0,44,38,18968,2877,24489,10,55063,0.8193871638433484,0.7889854831329811
75,40445,748,2,3,67889,84,555,0.329,0.165,0,0,0,34,44,15355,8054,78329,8,144610,1.6785096177619545,0.2261746943585211
47,75248,765,0,3,160918,12,3351,0.387,0.534,0,2,0,12,17,56762,22029,133345,11,297209,2.1384736009780863,0.3527364699010061
69,50963,724,0,3,98299,72,1523,0.383,0.359,0,2,0,25,22,17062,7549,95418,4,13309,1.928792873400832,0.1735707019328586
65,85969,629,1,1,90799,120,515,0.273,0.072,0,0,1,23,34,1025,20275,147091,22,299807,1.056170757240898,0.0112885462555066
54,41104,782,0,4,55156,12,1764,0.611,0.515,0,3,1,36,25,4986,1806,82312,13,-10863,1.3418318939301788,0.0903965045234512
66,39212,656,0,1,65482,24,794,0.27,0.243,0,3,0,20,41,23553,9793,92960,1,134722,1.6699053885191135,0.3596811386161294
59,45190,622,1,4,93750,84,587,0.325,0.156,0,4,0,37,12,2876,9509,161071,16,-18467,2.074528114005001,0.0306770061119348
36,47567,633,1,1,42692,60,1331,0.24,0.336,1,0,0,24,9,27945,9338,26525,0,120238,0.8974941136898755,0.6545569531304898
43,32915,544,2,1,21891,120,1387,0.035,0.506,0,3,0,7,17,14475,2586,12925,12,61921,0.665056507473569,0.661200438516353
64,61737,758,0,0,102981,48,465,0.177,0.09,0,0,0,36,14,4935,5176,65351,20,116736,1.6680326541190191,0.0479209959021965
47,66262,606,2,3,86268,24,2700,0.1,0.489,0,0,0,43,26,2023,18616,66814,8,261128,1.3019030228030726,0.0234499066872225
26,59477,571,1,3,129952,120,531,0.226,0.107,0,3,1,10,7,34672,16586,47368,5,143550,2.1848750798614613,0.2668041522704362
66,56456,689,0,3,89722,12,1934,0.68,0.411,0,1,0,25,22,50609,11619,87370,4,157117,1.5892094868661104,0.5640582682255386
41,57259,737,0,1,81330,72,1167,0.432,0.245,0,4,0,38,14,37066,14843,50961,19,160306,1.4203632553265806,0.4557425827790141
48,43835,680,0,0,74307,60,1084,0.174,0.297,0,1,0,6,10,30459,6085,52646,20,141154,1.695113605255954,0.4099020293911826
26,76109,586,2,1,116828,72,3207,0.546,0.506,0,3,0,32,5,16946,13654,220596,2,-30523,1.5349888319537512,0.1450496024103604
42,53854,583,0,3,55044,12,521,0.23,0.116,0,2,1,23,22,15603,10106,38111,7,174991,1.0220778015040386,0.2834589881006449
20,62899,669,0,1,114703,60,1391,0.095,0.265,0,3,0,13,1,55038,254,188532,0,32728,1.823577106518283,0.4798263356116613
25,90831,815,0,1,187601,36,2863,0.324,0.378,0,0,0,25,5,26710,88,232744,2,-115574,2.065362427338383,0.1423758808541486
42,54669,589,0,0,103036,120,2116,0.48,0.464,0,0,0,27,13,18821,14926,109822,1,154815,1.8846899579293943,0.1826625386996904
20,71888,741,0,1,137405,120,2947,0.306,0.492,0,0,0,48,1,29613,12682,265610,0,-87062,1.9113494415000905,0.2155146063490677
20,68860,703,0,1,25245,36,1632,0.492,0.284,0,0,0,18,1,50490,9288,19897,0,123508,0.3666080945673167,1.9999207795294305
52,43181,635,0,0,19392,84,766,0.44,0.213,0,1,0,34,23,17307,3655,29939,24,73694,0.4490760038905099,0.8924354148404063
36,57043,721,0,2,114800,12,1925,0.189,0.405,0,2,0,45,5,34998,13926,102199,6,138344,2.0124815931561604,0.3048579716204562
64,70147,820,0,0,136657,72,2767,0.439,0.473,0,1,0,25,37,4037,8718,122485,15,83853,1.94812396647089,0.0295408977154648
29,54140,655,0,0,45079,24,2022,0.381,0.448,0,2,0,25,4,2212,9850,48878,7,126214,0.832622227147633,0.0490683229813664
71,58048,813,0,1,8932,120,1409,0.209,0.291,0,4,0,14,32,35080,15826,8840,5,149205,0.1538700063739254,3.927012201947834
35,50249,480,0,3,68093,36,1506,0.142,0.36,0,4,0,31,5,19086,9491,38574,1,158205,1.3550845771144278,0.2802890122477751
43,64912,631,1,4,119978,24,1045,0.546,0.193,0,3,0,6,20,38299,3403,148775,6,101072,1.848289248686704,0.3192141958176014
19,112830,798,1,3,147327,120,1174,0.373,0.125,0,0,0,42,0,79016,18903,272187,0,299339,1.3057315808598702,0.5363271068635969
67,28610,526,0,0,15830,84,487,0.168,0.204,0,0,0,36,23,25627,2604,24393,5,84395,0.5532837020726294,1.6187859263470403
72,43793,539,0,1,67193,120,1706,0.187,0.467,0,3,0,14,21,23086,8127,56572,17,160681,1.5342969356532858,0.3435723427686996
59,42664,739,0,3,24081,12,311,0.129,0.087,0,4,0,11,22,14643,5322,9122,1,151854,0.5644204851752022,0.608047504360103
45,87435,615,0,1,135905,120,3955,0.518,0.543,0,3,0,5,23,23390,12115,132823,0,210428,1.5543368864083444,0.1721042485247156
57,26038,662,1,0,34233,60,943,0.114,0.435,0,3,0,33,11,22821,1327,41036,4,47551,1.314681823418718,0.6666179821230356
